DOI,Year & Author,Mxene formula,Composition,Synthesis method,Layer No,Interlayer spacing (d),Flake Size,Porosity,Pore Diameter,Tortuosity,Electrode Thickness,Mass Loading,Electrolyte,SSA,Scan Rate,Current Density,Gravimetric Capacitance,Volumetric Capacitance,Areal Capacitance
10.3390/nano14010062,"2024, Prabhakar Vattikuti et al.",Ti₃C₂Tₓ/PANI,Ti₃C₂ + polyaniline composite,MXene/PANI thick free-standing film,,,,,,,,,,,,,503 F/g,1682 F/cm³,
10.3390/nano14010062,"2024, Prabhakar Vattikuti et al.",Nb₄C₃Tₓ,Nb₄C₃ with large interlayer spacing,HF etching with adjusted etching time (nanopore introduction),,,,,,,,,1 mol/L H₂SO₄,,,,,1075 F/cm³,
10.1021/acsnano.9b10066,"2020, Zhou et al.",Ti₃C₂Tₓ,"Ti₃C₂ with –OH, –F, =O terminations; 50 wt% RGO composite","MILD (LiF/HCl etching, 35°C, 24 h)",Single- or double-layer (delaminated),,MXene: 0.116 ± 0.047 µm; RGO: 1.74 ± 0.68 µm,,,,~1,,1 M H₂SO₄ (aqueous),,,0.5,~140,~490,49
10.1021/acsnano.9b10066,"2020, Zhou et al.",Ti₃C₂Tₓ,"Ti₃C₂ with –OH, –F, =O terminations; pure MXene film","MILD (LiF/HCl etching, 35°C, 24 h)",Single- or double-layer (delaminated),,0.116 ± 0.047 µm,,,,~0.6,,1 M H₂SO₄ (aqueous),,,1,,464,
10.1021/acsnano.9b10066,"2020, Zhou et al.",Ti₃C₂Tₓ,"Ti₃C₂ with –OH, –F, =O terminations; 50 wt% RGO composite (symmetric full device)","MILD (LiF/HCl etching, 35°C, 24 h)",Single- or double-layer (delaminated),,MXene: 0.116 ± 0.047 µm; RGO: 1.74 ± 0.68 µm,,,,~1,,PVA-H₂SO₄ gel electrolyte,,,0.1,~29,~90,18.6
10.1021/acsaem.2c00653,"2022, Prenger et al.",K-Ti₃C₂Tₓ,"Ti₃C₂ with –OH, –O, –F terminations; K⁺ pre-intercalated",HF/LiCl etching of Ti₃AlC₂ + KCl ion exchange,Multilayer,12.47 (pre-ann.); 12.06 (post-ann.),,,,,31–34,4.2–5.2,1 M H₂SO₄,,5,5,286,,1500
10.1021/acsaem.2c00653,"2022, Prenger et al.",K-Ti₃C₂Tₓ,"Ti₃C₂ with –OH, –O, –F terminations; K⁺ pre-intercalated",HF/LiCl etching of Ti₃AlC₂ + KCl ion exchange,Multilayer,12.47 (pre-ann.); 12.06 (post-ann.),,,,,70–77,10.2–13.4,1 M H₂SO₄,,5,5,286,,3700
10.1021/acsaem.2c00653,"2022, Prenger et al.",K-Ti₃C₂Tₓ,"Ti₃C₂ with –OH, –O, –F terminations; K⁺ pre-intercalated",HF/LiCl etching of Ti₃AlC₂ + KCl ion exchange,Multilayer,12.47 (pre-ann.); 12.06 (post-ann.),,,,,100–105,20.1,1 M H₂SO₄,,5,5,286,,5700
10.1021/acsaem.2c00653,"2022, Prenger et al.",Na-Ti₃C₂Tₓ,"Ti₃C₂ with –OH, –O, –F terminations; Na⁺ pre-intercalated",HF/LiCl etching of Ti₃AlC₂ + NaCl ion exchange,Multilayer,12.37 (pre-ann.); 12.26 (post-ann.),,,,,31–34,4.2–5.2,1 M H₂SO₄,,5,5,265,,1500
10.1021/acsaem.2c00653,"2022, Prenger et al.",Na-Ti₃C₂Tₓ,"Ti₃C₂ with –OH, –O, –F terminations; Na⁺ pre-intercalated",HF/LiCl etching of Ti₃AlC₂ + NaCl ion exchange,Multilayer,12.37 (pre-ann.); 12.26 (post-ann.),,,,,70–77,10.2–13.4,1 M H₂SO₄,,5,5,265,,3700
10.1021/acsaem.2c00653,"2022, Prenger et al.",Mg-Ti₃C₂Tₓ,"Ti₃C₂ with –OH, –O, –F terminations; Mg²⁺ pre-intercalated",HF/LiCl etching of Ti₃AlC₂ + MgCl₂ ion exchange,Multilayer,14.79 (pre-ann.); 14.47 (post-ann.),,,,,31–34,4.2–5.2,1 M H₂SO₄,,5,5,214,,
10.1021/acsaem.2c00653,"2022, Prenger et al.",Ti₃C₂Tₓ,"Ti₃C₂ with –OH, –O, –F terminations; no intercalant","HF/LiCl etching of Ti₃AlC₂ (pristine, no ion exchange)",Multilayer,13.25 (pre-ann.); 10.67 (post-ann.),,,,,31–34,4.2–5.2,1 M H₂SO₄,,5,5,187.5,,
10.3390/nano14010062,"2024, Prabhakar Vattikuti et al.",Ti₃C₂Tₓ,"Ti₃C₂ with –OH, –F, =O surface terminations",MILD (LiF/HCl etching from Ti₃AlC₂ MAX phase),Single-layer to multilayer,19.5 Å (pristine),,,,,,,1 M H₂SO₄,,2,,480,,
10.3390/nano14010062,"2024, Prabhakar Vattikuti et al.",Ti₃C₂Tₓ,Ti₃C₂ with expanded interlayer via CTAB surfactant,HF etching + CTAB intercalation,,3.78 nm,,,,,,,1 M H₂SO₄,,5,,322,,
10.3390/nano14010062,"2024, Prabhakar Vattikuti et al.",Ti₃C₂Tₓ,Ti₃C₂ with –O surface terminations (LiCl-KCl-K₂CO₃ molten salt treatment),LiF/HCl etching + LiCl-KCl-K₂CO₃ molten salt surface treatment,,,,,,,,,1 M H₂SO₄,,,1,323.6,,
10.3390/nano14010062,"2024, Prabhakar Vattikuti et al.",Ti₃C₂Tₓ,P-doped Ti₃C₂Tₓ with P-O and P-C bonds,Sodium hypophosphate annealing (P-doping),,,,,,,,,1 M H₂SO₄,,,,476.9,,
10.3390/nano14010062,"2024, Prabhakar Vattikuti et al.",Ti₃C₂Tₓ,"N-doped Ti₃C₂Tₓ aerogel, 3D porous structure",One-step hydrothermal N-doping + 3D aerogel formation,,,,,,,,,3 M H₂SO₄,200.8,,,531,,
10.3390/nano14010062,"2024, Prabhakar Vattikuti et al.",Ti₃C₂Tₓ,Ultradense wet-spun Ti₃C₂Tₓ fibers (density 5.4 g cm⁻³),Wet spinning of sheared Ti₃C₂Tₓ sediments,,,,,,,,,1 M H₂SO₄,,,,,1661,
10.3390/nano14010062,"2024, Prabhakar Vattikuti et al.",Ti₃C₂Tₓ,"Modified MXene/holey graphene film, –F/–OH terminals removed",Filtration of alkalized MXene + holey graphene oxide + mild annealing,,,,,,,,12.6,H₂SO₄,,2,,,1445,
10.3390/nano14010062,"2024, Prabhakar Vattikuti et al.",Ti₃C₂Tₓ,"Compressed Ti₃C₂ from ionic liquid ([C4mim]Cl) viscous medium, 300 MPa",Ionic liquid-assisted mechanical exfoliation + compression,,,,28.2,,,150,,H₂SO₄,,,,304,,11.4
10.3390/nano14010062,"2024, Prabhakar Vattikuti et al.",V₂CTₓ,V₂C MXene with high capacitance,NaF/HCl etching under hydrothermal conditions,,,,,,,,,1 M Na₂SO₄,,2,100,556.7,,
10.3390/nano14010062,"2024, Prabhakar Vattikuti et al.",Nb₂C/Ti₃C₂,Nb₂C/Ti₃C₂ 2D/2D MXene heterointerface,One-step chemical etching (simultaneous growth),,,,,,,,,PVA/H₂SO₄ gel,,,2,584,,
10.3390/nano14010062,"2024, Prabhakar Vattikuti et al.",Mo₂Ti₂C₃,Mo₂Ti₂C₃ free-standing film electrode,Etching + vacuum-assisted filtration,,2.4 nm,,,,,,,1 M EMIMTFSI in acetonitrile,,,,152,,
10.3390/nano14010062,"2024, Prabhakar Vattikuti et al.",Mo₁.₃₃CTz,Mo₁.₃₃CTz MXene with ordered Mo vacancies,Selective etching of in-plane chemically ordered MAX phase,,,,,,,,,1 M MnSO₄,,,,,677,
10.3390/nano14010062,"2024, Prabhakar Vattikuti et al.",CoNi₂S₄/Ti₃C₂Tₓ,Sandwich-like CoNi₂S₄/Ti₃C₂Tₓ hetero-nanostructure,Hydrothermal reaction,,,,,,,,,6 M KOH,,,1,320 mAh g⁻¹,,
10.3390/nano14010062,"2024, Prabhakar Vattikuti et al.",NiCoS/Ti₃C₂,2D hierarchical NiCoS on ultrathin Ti₃C₂ nanosheets,Co-precipitation + in situ sulfidation,,,,,,,,,KOH,,,1,759 C g⁻¹,,
10.3390/nano14010062,"2024, Prabhakar Vattikuti et al.",Ti₃C₂Tₓ/Ca-SA,3D cross-linked Ti₃C₂Tₓ and calcium-sodium alginate film,3D cross-linked film with enlarged interlayer spacing,,,,,,,,,H₂SO₄,,5,,,,633
10.3390/nano14010062,"2024, Prabhakar Vattikuti et al.",K-Ti₃C₂Tₓ,K⁺ pre-intercalated multilayer Ti₃C₂Tₓ,Metal cation pre-intercalation (K⁺),Multilayer,,,,,,,,Aqueous,,,,300,,5700
10.3390/nano14010062,"2024, Prabhakar Vattikuti et al.",Ti₃C₂Tₓ/PANI,Ti₃C₂Tₓ/PANI composite films with tunable thickness,Physical mixing + suction filtration,,,,,,,,,H₂SO₄,,,1,272.5,,
10.3390/nano14010062,"2024, Prabhakar Vattikuti et al.",Ti₃C₂Tₓ/CAC,Ti₃C₂Tₓ/calcium alginate carbon dots film,Gelation of calcium alginate + annealing,,1.37 nm,,,,,,,H₂SO₄,,,,373,1245,
10.3390/nano14010062,"2024, Prabhakar Vattikuti et al.",Ti₃C₂Tₓ@chitosan,3D ordered porous Ti₃C₂Tₓ@chitosan film,Chitosan-supported self-assembly,,,,,,,,4,3 M H₂SO₄,,2000,,245.2,,
10.3390/nano14010062,"2024, Prabhakar Vattikuti et al.",Ti₃C₂Tₓ,3D-printed MXene MSC from aqueous precipitation ink,3D printing (MXene aqueous precipitation ink),,,,,,,,,Quasi-solid-state,,,,,,2380
10.1007/s40820-024-01567-2,"2025, Kim et al.",Ti₃C₂Tₓ,"Ti₃C₂ with –OH, –F, =O terminations",LiF/HCl MILD method,Delaminated (few-layer),12.4 (pure); 13.54 (after H⁺ intercalation) Å,~1 µm,,,,~50 nm,,2 M PVA/H₂SO₄ (gel),,50 mV s⁻¹,,,1226.8 F cm⁻³ (flat); 686.9 F cm⁻³ (bent),
10.1002/smtd.202500499,"2025, Kouchi et al.",Ti₃C₂Tₓ,"Ti₃C₂ with –OH, –F, =O, –Cl terminations",MILD (LiF/HCl); LPE in NMP; solvent exchange to H₂O/EtOH/EG,Few-layer,1.23 nm,<400 nm lateral; <100 nm thickness,27%,,,1.25 µm (MXene only); 1.75 µm (Au+MXene),,3 M H₂SO₄/PVA gel (aqueous); also 1 M NaClO₄/PC (organic),,5 mV s⁻¹,10 µA,,"611 F cm⁻³ (gel); 535 F cm⁻³ (HR, gel); 169 F cm⁻³ (organic)","122 mF cm⁻² (gel); 67 mF cm⁻² (HR, gel); 47 mF cm⁻² (organic)"
10.1002/sus2.61,"2022, Chu et al.",Ti₃C₂Tₓ,"Ti₃C₂ with –OH, –F, =O terminations","MILD etching (LiF/HCl); Ti₃AlC₂ MAX phase etched, then delaminated by ultrasonication",Single-layer / few-layer (delaminated),~12.8 Å,<1 µm,,,,,,1 M H₂SO₄ (three-electrode); PVA/H₂SO₄ gel (ASC device),,,1 A/g (three-electrode GCD),213.8 F/g,,
10.1002/smtd.202401751,"2025, Shinde & Pumera",Ti₃C₂Tₓ,"Ti₃C₂ with –OH, –O, –F terminations",Solution processing,,,,,,,,,,,,,,,205 mF cm⁻²
10.1002/smtd.202401751,"2025, Shinde & Pumera",Ti₃C₂Tₓ,"Ti₃C₂ with –OH, –O, –F terminations",Refluxing,,,,,,,,,,,,,130 F g⁻¹,,
10.1002/smtd.202401751,"2025, Shinde & Pumera",Ti₃C₂Tₓ,"Ti₃C₂ with –OH, –O, –F terminations",Hydrothermal,,,,,5–9 nm,,,,,,,,181 F g⁻¹,,
10.1002/smtd.202401751,"2025, Shinde & Pumera",Ti₃C₂Tₓ,"Ti₃C₂ with –OH, –O, –F terminations",Vacuum filtration,,,,,,,~4 µm,,,,,,584 F g⁻¹,920 F cm⁻³,
10.1002/smtd.202401751,"2025, Shinde & Pumera",Ti₃C₂Tₓ,"Ti₃C₂ with –OH, –O, –F terminations",Hydrothermal,,,,,,,,,,,,,40 F g⁻¹,,
10.1002/smtd.202401751,"2025, Shinde & Pumera",Ti₃C₂Tₓ,"Ti₃C₂ with –OH, –O, –F terminations",Electrostatic self-assembly,,,,,,,,,,,,,289 F g⁻¹,,
10.1002/smtd.202401751,"2025, Shinde & Pumera",Ti₃C₂Tₓ,"Ti₃C₂ with –OH, –O, –F terminations",Hydrothermal,,,,,,,,,,,,1 A g⁻¹,1081 F g⁻¹,,
10.1002/smtd.202401751,"2025, Shinde & Pumera",Ti₃C₂Tₓ,"Ti₃C₂ with –OH, –O, –F terminations",Hydrothermal,,,,,,,,,,,,1 A g⁻¹,732 F g⁻¹,,
10.1002/smtd.202401751,"2025, Shinde & Pumera",Ti₃C₂Tₓ,"Ti₃C₂ with –OH, –O, –F terminations",Vacuum filtration,,,,,,,,,,,,,545 F g⁻¹,,
10.1002/smtd.202401751,"2025, Shinde & Pumera",Ti₃C₂Tₓ,"Ti₃C₂ with –OH, –O, –F terminations",Hydrothermal,,,,,,,,,,,,,,,19 mF cm⁻²
10.1002/smtd.202401751,"2025, Shinde & Pumera",Ti₃C₂Tₓ,"Ti₃C₂ with –OH, –O, –F terminations",Solvothermal,,,,,,,,,,36 m² g⁻¹,,,1680 F g⁻¹,,
10.1002/smtd.202401751,"2025, Shinde & Pumera",Ti₃C₂Tₓ,"Ti₃C₂ with –OH, –O, –F terminations",Hydrothermal,,,,,,,,,,,,,566 F g⁻¹,,
10.1002/smtd.202401751,"2025, Shinde & Pumera",Ti₃C₂Tₓ,"Ti₃C₂ with –OH, –O, –F terminations",Hydrothermal,,,,,,,,,,39 m² g⁻¹,,1 A g⁻¹,696 F g⁻¹,,
10.1002/smtd.202401751,"2025, Shinde & Pumera",Ti₃C₂Tₓ,"Ti₃C₂ with –OH, –O, –F terminations",Chemical solution,,,,,,,,,1 M H₂SO₄,,,2 A g⁻¹,612 F g⁻¹,,
10.1002/smtd.202401751,"2025, Shinde & Pumera",Ti₃C₂Tₓ,"Ti₃C₂ with –OH, –O, –F terminations",Hydrothermal (drop casting),,,,,,,,,,,,,388 F g⁻¹,,
10.1002/smtd.202401751,"2025, Shinde & Pumera",Ti₃C₂Tₓ,"Ti₃C₂ with –OH, –O, –F terminations",Hydrothermal,,,,,,,,,,,,,447 mAh g⁻¹,,
10.1002/smtd.202401751,"2025, Shinde & Pumera",Ti₃C₂Tₓ,"Ti₃C₂ with –OH, –O, –F terminations",Hydrothermal (solvothermal),,,,,,,,,,,,,1320 F g⁻¹,,
10.1002/smtd.202401751,"2025, Shinde & Pumera",Ti₃C₂Tₓ,"Ti₃C₂ with –OH, –O, –F terminations",Solvothermal,,,,,,,,,,~20 m² g⁻¹,,,528 F g⁻¹,,
10.1002/smtd.202401751,"2025, Shinde & Pumera",Ti₃C₂Tₓ,"Ti₃C₂ with –OH, –O, –F terminations",3D printing,,,,,,,,,,,,,540 mAh g⁻¹,,
10.1002/smtd.202401751,"2025, Shinde & Pumera",Ti₃C₂Tₓ,"Ti₃C₂ with –OH, –O, –F terminations",Magneto-hydrothermal,,~9.4 Å,,,,,,,,,,1 A g⁻¹,386 F g⁻¹,,347 mF cm⁻²
10.1002/smtd.202401751,"2025, Shinde & Pumera",Ti₃C₂Tₓ,"Ti₃C₂ with –OH, –O, –F terminations",Hydrothermal,,,,,,,,,,,,,410 F g⁻¹,,
10.1002/smtd.202401751,"2025, Shinde & Pumera",Ti₃C₂Tₓ,"Ti₃C₂ with –OH, –O, –F terminations",Hydrothermal,,6–9 Å,,,,,,,,,,,206 F g⁻¹,,
10.1002/smtd.202401751,"2025, Shinde & Pumera",Ti₃C₂Tₓ,"Ti₃C₂ with –OH, –O, –F terminations",Coprecipitation,,,,,,,,,,,,0.4 A g⁻¹,342 F g⁻¹,,
10.1002/smtd.202401751,"2025, Shinde & Pumera",Ti₃C₂Tₓ,"Ti₃C₂ with –OH, –O, –F terminations",Hydrothermal,,,,,,,,,,,,1 A g⁻¹,1489 F g⁻¹,,
10.1002/smtd.202401751,"2025, Shinde & Pumera",Ti₃C₂Tₓ,"Ti₃C₂ with –OH, –O, –F terminations",Hydrothermal,,,,,,,,,,,,1 A g⁻¹,1280 F g⁻¹,,
10.1002/smtd.202401751,"2025, Shinde & Pumera",Ti₃C₂Tₓ,"Ti₃C₂ with –OH, –O, –F terminations",Inkjet printing,,,,,,,,,,,,,,,146 mC cm⁻²
10.1002/smtd.202401751,"2025, Shinde & Pumera",Ti₃C₂Tₓ,"Ti₃C₂ with –OH, –O, –F terminations",Hydrothermal,,,,,4.4 nm,,,,,,,,72 mAh g⁻¹,,
10.1002/smtd.202401751,"2025, Shinde & Pumera",Ti₃C₂Tₓ,"Ti₃C₂ with –OH, –O, –F terminations",Hydrothermal,,,,,,,,,,,,1 A g⁻¹,531 F g⁻¹,,
10.1002/smtd.202401751,"2025, Shinde & Pumera",Ti₃C₂Tₓ,"Ti₃C₂ with –OH, –O, –F terminations",Gel electrolyte coating,,,,,,,,,,,,,113 F g⁻¹,,
10.1002/smtd.202401751,"2025, Shinde & Pumera",Ti₃C₂Tₓ,"Ti₃C₂ with –OH, –O, –F terminations",Electrostatic,,,,,,,,,,,,,,2472 C cm⁻³,
10.1002/smtd.202401751,"2025, Shinde & Pumera",Ti₃C₂Tₓ,"Ti₃C₂ with –OH, –O, –F terminations",Chemical bond,,,,,,,,,,,,,1575 F g⁻¹,,
10.1002/smtd.202401751,"2025, Shinde & Pumera",Ti₃C₂Tₓ,"Ti₃C₂ with –OH, –O, –F terminations",Electrodeposition,,,,,,,,,,,,2 A g⁻¹,983 F g⁻¹,,
10.1002/smtd.202401751,"2025, Shinde & Pumera",Ti₃C₂Tₓ,"Ti₃C₂ with –OH, –O, –F terminations",Hydrothermal,,,,,,,10–20 nm,,,,,,720 F g⁻¹,,
10.1002/smtd.202401751,"2025, Shinde & Pumera",Ti₃C₂Tₓ,"Ti₃C₂ with –OH, –O, –F terminations",Electrospinning + dip-coating,,,,,,,,,,,,1 A g⁻¹,996 F g⁻¹,,
10.1002/smtd.202401751,"2025, Shinde & Pumera",Ti₃C₂Tₓ,"Ti₃C₂ with –OH, –O, –F terminations",Etching-deposition-growth,,,,,,,,,,,,1 A g⁻¹,919 F g⁻¹,,
10.1002/smtd.202401751,"2025, Shinde & Pumera",Ti₃C₂Tₓ,"Ti₃C₂ with –OH, –O, –F terminations",Electrostatic self-assembly,,,,,,,,,,,,,1207 F g⁻¹,,
10.1002/smtd.202401751,"2025, Shinde & Pumera",Ti₃C₂Tₓ,"Ti₃C₂ with –OH, –O, –F terminations",Vacuum filtration,,,,,,,,,,,,1 A g⁻¹,2010 F g⁻¹,,
10.1002/smtd.202401751,"2025, Shinde & Pumera",Ti₃C₂Tₓ,"Ti₃C₂ with –OH, –O, –F terminations",Electrostatic,,,,,,,,,,,,,1825 F g⁻¹,,
10.1002/smtd.202401751,"2025, Shinde & Pumera",Ti₃C₂Tₓ,"Ti₃C₂ with –OH, –O, –F terminations",Hydrothermal,,,,,3 nm,,,,,109 m² g⁻¹,,,1990 F g⁻¹,,
10.1002/smm2.1130,"2023, Wang & Wang",Ti₃C₂Tₓ,"Ti₃C₂ with –OH, –F, =O terminations","LiF/HCl (MILD) etching + low-temperature annealing (<400°C, Ar)",Few-layer,,,,,,,,H₂SO₄,,,,429,,
10.1002/smm2.1130,"2023, Wang & Wang",Ti₃C₂Tₓ,Ti₃C₂Tₓ with PEDOT particles (chemical oxidation),HF etching + chemical oxidation deposition,Multilayer,,,,,,,,Not specified,,,1,564,,
10.1002/smm2.1130,"2023, Wang & Wang",Ti₃C₂Tₓ,Ti₃C₂Tₓ nanosheets on NiCo₂S₄/carbon cloth,Hydrothermal + spray coating of MXene,Few-layer,,,,,,,,Not specified,,,1,2326,,
10.1002/smm2.1130,"2023, Wang & Wang",Ti₃C₂Tₓ,CoOₓ-NiO deposited on Ti₃C₂Tₓ via atomic layer deposition,HF or MILD etching + atomic layer deposition (90 cycles),Multilayer,,,,,,,,Not specified,,,1,1960,,
10.1002/smm2.1130,"2023, Wang & Wang",Ti₃C₂Tₓ,"Ti₃C₂Tₓ film with layered porous carbon (HPC, 60%)",LiF/HCl etching + vacuum-assisted filtration with HPC,Few-layer,,,,,,,,H₂SO₄ gel,,,,,,211
10.1002/smm2.1130,"2023, Wang & Wang",Ti₃C₂Tₓ,MXene 'pearl layer' bioinspired layer-by-layer with SnS₂,MILD etching + layer-by-layer assembly,Few-layer,,,,,,,,1 mol/L H₂SO₄,,10,,190,,
10.1002/smm2.1130,"2023, Wang & Wang",Ti₃C₂Tₓ,Ti₃C₂Tₓ intercalated with sub-50 nm MnO₂ nanowires,MILD etching + MnO₂ NWR intercalation,Delaminated,,,,,,,,Not specified,,,1,611.5,,
10.1002/smm2.1130,"2023, Wang & Wang",Ti₃C₂Tₓ,MnO₂/Ti₃C₂Tₓ on activated carbon cloth (free-standing),Electrochemical deposition of MnO₂ on MXene/CC,Multilayer,,,,,,,,LiCl-PVA gel,,,1,411.5,,
10.1002/smm2.1130,"2023, Wang & Wang",Ti₃C₂Tₓ,PANI nanoparticles embedded in Ti₃C₂Tₓ interlayer,MILD etching + in-situ PANI deposition (functional ink),Few-layer,,,,,,4.8,,H₂SO₄,,,,,,
10.1002/smm2.1130,"2023, Wang & Wang",Ti₃C₂,Ti₃C₂ modified with amorphous FeOOH quantum dots,HF etching + electrostatic self-assembly,Few-layer,,,,,,,,Neutral electrolyte,,,,,,485
10.1002/smm2.1130,"2023, Wang & Wang",Ti₃C₂Tₓ,Ti₃C₂Tₓ as binder + activated carbon particles,MILD etching + vacuum-assisted filtration with AC,Few-layer,,,,,,,,Organic electrolyte,,,0.1,126,,
10.1002/smm2.1130,"2023, Wang & Wang",Ti₃C₂Tₓ,"Ti₃C₂Tₓ/rGO 3D porous film (20% rGO, self-propagation reduction)",MILD etching + GO addition + self-propagation reduction,Few-layer,,,,,,80.8,,3 mol/L H₂SO₄,,5,,329.9,,
10.1002/smm2.1130,"2023, Wang & Wang",Ti₃C₂Tₓ,"Nanoporous Ti₃C₂Tₓ film (Fe(OH)₃ templated, 200°C calcination)",MILD etching + Fe(OH)₃ nanoparticle templating + low-T calcination,Few-layer,,,,,,,11.2,Not specified,,,0.5,,1142,
10.1002/smm2.1130,"2023, Wang & Wang",Ti₃C₂Tₓ,Ti₃C₂Tₓ coated on activated carbon cloth (drop coating),MILD etching + drop coating on activated CC,Multilayer,,,,,,,3 mg/cm³,Not specified,,,0.5 mA/cm²,,,413
10.1002/smm2.1130,"2023, Wang & Wang",Ti₃C₂Tₓ,MnO₂ nanorods + Ti₃C₂Tₓ on carbon cloth,MILD etching + hydrothermal MnO₂ growth on MXene/CC,Multilayer,,,,,,,,PVA gel,,,5,511.2,,
ssrn.com/abstract=5211970,2025; Shi et al.,Ti3C2Tx,"Ti3C2 with -OH, -F, =O terminations",MILD (LiF/HCl etching),Delaminated,1.48 nm,2-3 µm,,,,,1.0 mg cm-2,1 M H2SO4,,2 mV s-1,1 A g-1,281 F g-1,,
ssrn.com/abstract=5211970,2025; Shi et al.,Ti3C2Tx-Mn,"Ti3C2 with -OH, -F, =O terminations; Mn2+ intercalated via ion exchange","MILD (LiF/HCl etching) + KOH alkali pretreatment + Mn2+ ion exchange (manganese acetate, 40°C, 48 h)",Delaminated,1.35 nm,2-3 µm,,,,,1.0 mg cm-2,1 M H2SO4,,2 mV s-1,1 A g-1,298 F g-1,,
ssrn.com/abstract=5211970,2025; Shi et al.,a-Ti3C2Tx-Mn,"Ti3C2 with reduced -F, increased -O/-OH terminations; Mn2+ intercalated, Mn-O bonds confirmed by XPS","MILD (LiF/HCl etching) + KOH alkali pretreatment + Mn2+ ion exchange (manganese acetate, 40°C, 48 h) + annealing 400°C, Ar, 2 h",Delaminated,1.16 nm,2-3 µm,,,,,1.0 mg cm-2,1 M H2SO4,,2 mV s-1,1 A g-1,401 F g-1,,
