fold,k,ratio,gen_seed,condition,n_real_train,n_synthetic,mean_ks_statistic,max_ks_statistic,n_ks_reject_p05,mean_jensen_shannon,pearson_frobenius_diff,pearson_mean_abs_diff,pearson_max_abs_diff,pearson_offdiag_corr_of_corrs,spearman_frobenius_diff,spearman_mean_abs_diff,spearman_max_abs_diff,spearman_offdiag_corr_of_corrs,mi_frobenius_diff,mi_mean_abs_diff,mi_max_abs_diff,target_assoc_mean_abs_diff,exact_duplicates_of_real,exact_duplicate_fraction,duplicates_within_synthetic,duplicate_within_fraction,nn_dist_mean,nn_dist_median,nn_dist_p05,nn_dist_min,real_to_real_nn_median,privacy_ratio_syn_vs_real_nn,n_syn_closer_than_real_p05
5,1,3.0,0,C_real_plus_3.0x,38,114,0.15350877192982454,0.21052631578947367,0,0.05049903752295898,0.06623394480487234,0.04683447151626073,0.04683447151626073,,0.12929280642426422,0.09142382018123685,0.09142382018123685,,0.5086179143864811,0.07864327724127575,0.18747376161915238,0.19059536115490755,0,0.0,0,0.0,0.08309269181634861,0.012184650218409115,0.0017845654272820454,0.0004211134714394744,0.016343201482062003,0.7455485531266786,0
5,1,5.25,0,D_real_plus_5.25x,38,200,0.14973684210526317,0.21052631578947367,0,0.04808939816740697,0.012961098609045811,0.009164880718083822,0.009164880718083822,,0.03587988401482541,0.025370909295069854,0.025370909295069854,,0.6731249603151926,0.10701406817450028,0.2273964056173266,0.1857569063736729,0,0.0,0,0.0,0.0832067019976107,0.020444710239863047,0.0023691831016786663,0.00038103185001779535,0.016343201482062003,1.2509611572923938,0
5,2,1.0,0,B_real_plus_1.0x,38,38,0.15789473684210525,0.21052631578947367,0,0.13002992745072942,0.07956976927947192,0.05626432343496362,0.05626432343496362,,0.13806724068494042,0.09762828214803657,0.09762828214803657,,0.38070235742805325,0.05497850494113243,0.14968331951337682,0.060522975424036354,0,0.0,0,0.0,0.030412354366410887,0.00801794020148085,0.0025082653844053894,0.0017842483111003818,0.016343201482062003,0.4905978923579443,0
5,2,1.0,1,B_real_plus_1.0x,38,38,0.17105263157894735,0.21052631578947367,0,0.1165855294340177,0.007772113575201677,0.0054957142131771275,0.0054957142131771275,,0.13404387350891456,0.09478333193466529,0.09478333193466529,,0.47450919306219524,0.06732447291708013,0.23941349582154942,0.03130542001203819,0,0.0,0,0.0,0.05385203800432107,0.007544384707393097,0.0029263339005112785,0.0005242416140778056,0.016343201482062003,0.46162220515201224,0
5,2,1.0,2,B_real_plus_1.0x,38,38,0.18421052631578946,0.21052631578947367,0,0.1346719720444498,0.06381941833599099,0.04512714347676032,0.04512714347676032,,0.3154048862128501,0.22302493386047775,0.22302493386047775,,0.31263033268664053,0.04725376315082044,0.10002089283971943,0.11648967474001981,0,0.0,0,0.0,0.037643953239955764,0.00689776991867979,0.00232991765162022,0.0011698265766984406,0.016343201482062003,0.42205744855135363,0
5,2,3.0,0,C_real_plus_3.0x,38,114,0.16228070175438597,0.21052631578947367,0,0.051893972688633924,0.030684666461852448,0.021697335733623292,0.021697335733623292,,0.08471936645400197,0.0599056385174529,0.0599056385174529,,0.39848345192593615,0.048695601479325265,0.20460259148742166,0.034289631357619206,0,0.0,0,0.0,0.03959228248024171,0.007383964139997364,0.0024087558246861226,0.0008513246474964988,0.016343201482062003,0.4518064681575313,0
5,2,3.0,1,C_real_plus_3.0x,38,114,0.14912280701754385,0.21052631578947367,0,0.05366696770421371,0.039569281453672174,0.027979707242570685,0.027979707242570685,,0.03420046903734161,0.02418338357606481,0.02418338357606481,,0.4584084294321568,0.06692293760668576,0.19399136410181414,0.038055474342489695,0,0.0,0,0.0,0.05025543830706634,0.006297832406872806,0.0014358571416092174,0.0005001039073458644,0.016343201482062003,0.3853487588576321,0
5,2,3.0,2,C_real_plus_3.0x,38,114,0.14912280701754385,0.21052631578947367,0,0.07164409838554082,0.0577060657609856,0.04080435041518977,0.04080435041518977,,0.06448890412111372,0.0456005414153286,0.0456005414153286,,0.4044580106977999,0.06702220917428413,0.13456862668061206,0.030153426141926537,0,0.0,0,0.0,0.053821525308462834,0.006482002951584123,0.0014364613820057339,0.0006556896129663478,0.016343201482062003,0.3966176981112697,0
5,2,5.25,0,D_real_plus_5.25x,38,200,0.14973684210526317,0.21052631578947367,0,0.0586740157466321,0.0035286710032672542,0.0024951471949866133,0.0024951471949866133,,0.10453176927023396,0.07391512290041,0.07391512290041,,0.3526893442743035,0.046760245251970804,0.12727417305210542,0.05510709700584319,0,0.0,0,0.0,0.03049325153633772,0.006429783497983898,0.0017693367064236865,0.0004796216615530185,0.016343201482062003,0.39342251914602594,0
5,2,5.25,1,D_real_plus_5.25x,38,200,0.14828947368421053,0.21052631578947367,0,0.04152818010072177,0.007205710946594348,0.005095207073607,0.005095207073607,,0.14249162449427083,0.10075679394218606,0.10075679394218606,,0.44920388789084775,0.06224705205460082,0.15688003412351437,0.05497791554167057,0,0.0,0,0.0,0.03532544925587082,0.006918313508179095,0.001247416901163164,0.00031284654516748503,0.016343201482062003,0.42331445988550703,1
5,2,5.25,2,D_real_plus_5.25x,38,200,0.15973684210526315,0.21052631578947367,0,0.054375174652620095,0.07549070954556313,0.05337999263625172,0.05337999263625172,,0.01755751137432666,0.012415035353546322,0.012415035353546322,,0.43990492857041347,0.0636473667925545,0.18081316164658934,0.03052953929625184,0,0.0,0,0.0,0.03665188690604868,0.006658117590032547,0.0013796226757695623,0.0002008785339507358,0.016343201482062003,0.407393716423332,2
5,3,1.0,0,B_real_plus_1.0x,38,38,0.19736842105263158,0.21052631578947367,0,0.17020991980324407,0.1372923199659211,0.09708033045273604,0.09708033045273604,,0.40570630764409515,0.28687768130529534,0.28687768130529534,,0.41186287699881163,0.06460129697726184,0.14977702760773143,0.08229195150355346,0,0.0,0,0.0,0.01424697579886932,0.005532123846843015,0.0016170957790771704,0.0002029766479133879,0.016343201482062003,0.33849694950618897,1
5,3,3.0,0,C_real_plus_3.0x,38,114,0.14912280701754385,0.21052631578947367,0,0.05572018228529062,0.020290890729332933,0.01434782643102657,0.01434782643102657,,0.13476854877710714,0.09529575473096247,0.09529575473096247,,0.2906891687289116,0.041227411348465956,0.09993144512945756,0.03482696875169077,0,0.0,0,0.0,0.00731884030770167,0.005517041209481377,0.001856603921401555,0.0008795854428373797,0.016343201482062003,0.3375740803010218,0
5,3,5.25,0,D_real_plus_5.25x,38,200,0.15578947368421053,0.21052631578947367,0,0.05755771168349798,0.007353772655561459,0.005199902512051713,0.005199902512051713,,0.14843783407250796,0.10496139905731394,0.10496139905731394,,0.29336778220810583,0.04079882895954082,0.12499632834990063,0.04101013767172431,0,0.0,0,0.0,0.008967658428299899,0.005201883971894149,0.001656255140085811,0.00046122250733199923,0.016343201482062003,0.3182903898972084,0
