fold,k,ratio,gen_seed,variable,type,n_real,n_syn,real_mean,syn_mean,real_median,syn_median,real_std,syn_std,real_iqr,syn_iqr,real_min,syn_min,real_max,syn_max,ks_statistic,ks_pvalue,wasserstein,wasserstein_normalised,mean_shift_in_real_sd,n_categories_real,n_categories_syn,jensen_shannon_distance,total_variation_distance,max_freq_abs_diff,real_freqs,syn_freqs
1,3,5.25,0,interlayer_A,continuous,37,194,14.942432432432433,15.304551003143573,13.4,13.224448260389249,5.733463857722294,6.339507148847656,1.3000000000000007,1.8551897483474846,10.0,10.061283359863534,39.3,39.27844127541851,0.13429924770130955,0.5772896885943333,0.6405304163731325,0.11171787810442273,0.06315877795643707,,,,,,,
1,3,5.25,0,target_cap_F_g,continuous,37,194,317.8135135135135,347.3784595572173,278.0,289.06831640710755,239.01609797268904,304.32592791962134,156.9,174.6378306713519,74.0,77.27120256668766,1609.5,1603.2143931737996,0.13931457230426303,0.5316951764800429,43.79613187784804,0.18323507181868715,0.12369437161124608,,,,,,,
1,3,5.25,0,h2so4_M,categorical,37,194,,,,,,,,,,,,,,,,,,3.0,3.0,0.08235279200661001,0.08567846196712174,0.08567846196712176,1.0=0.514; 2.0=0.054; 3.0=0.432,1.0=0.428; 2.0=0.088; 3.0=0.485
1,3,5.25,0,composition_family,categorical,37,194,,,,,,,,,,,,,,,,,,5.0,5.0,0.07305473731852527,0.05377542490944552,0.047366954583449444,doped_mxene=0.027; mxene_carbon_composite=0.081; mxene_polymer_composite=0.243; pristine_mxene=0.622; structured_pristine_mxene=0.027,doped_mxene=0.052; mxene_carbon_composite=0.093; mxene_polymer_composite=0.196; pristine_mxene=0.639; structured_pristine_mxene=0.021
1,3,5.25,0,scan_rate_mV_s,categorical,37,194,,,,,,,,,,,,,,,,,,5.0,5.0,0.06449387050056256,0.03663973251602117,0.034550013931457235,1.0=0.081; 10.0=0.189; 1000.0=0.054; 2.0=0.378; 5.0=0.297,1.0=0.082; 10.0=0.155; 1000.0=0.088; 2.0=0.376; 5.0=0.299
1,3,5.25,0,layer_class,categorical,37,194,,,,,,,,,,,,,,,,,,3.0,3.0,0.025848107433503728,0.013931457230426266,0.013931457230426214,delaminated=0.135; multilayer=0.054; single_or_few_layer=0.811,delaminated=0.134; multilayer=0.041; single_or_few_layer=0.825
2,1,1.0,0,interlayer_A,continuous,37,37,13.08837837837838,13.657252307423027,12.7,12.615937906118727,7.005013091237475,7.50402893049885,2.6000000000000014,2.9459520267047825,5.3,5.433332985312314,39.3,38.99110564031063,0.21621621621621623,0.35648804035053694,0.8091520667137632,0.11551042891353425,0.0812095454548469,,,,,,,
2,1,1.0,0,target_cap_F_g,continuous,37,37,320.42702702702707,301.2828551256762,287.9,295.1645207994192,237.5329528585322,116.3385887561182,120.30000000000001,154.58974774339302,74.0,84.10074193452311,1609.5,497.5114437639699,0.1891891891891892,0.5278931711644922,54.66718461836244,0.23014568698988322,-0.08059585699990268,,,,,,,
2,1,1.0,0,h2so4_M,categorical,37,37,,,,,,,,,,,,,,,,,,4.0,3.0,0.17662134982070357,0.08108108108108109,0.08108108108108109,0.5=0.216; 1.0=0.297; 2.0=0.054; 3.0=0.432,0.5=0.189; 1.0=0.378; 2.0=0.000; 3.0=0.432
2,1,1.0,0,composition_family,categorical,37,37,,,,,,,,,,,,,,,,,,5.0,3.0,0.2001608075579732,0.10810810810810814,0.08108108108108114,doped_mxene=0.027; mxene_carbon_composite=0.081; mxene_polymer_composite=0.081; pristine_mxene=0.784; structured_pristine_mxene=0.027,doped_mxene=0.000; mxene_carbon_composite=0.108; mxene_polymer_composite=0.027; pristine_mxene=0.865; structured_pristine_mxene=0.000
2,1,1.0,0,scan_rate_mV_s,categorical,37,37,,,,,,,,,,,,,,,,,,7.0,5.0,0.17197509509438566,0.08108108108108109,0.05405405405405406,1.0=0.081; 10.0=0.189; 100.0=0.027; 1000.0=0.054; 2.0=0.189; 200.0=0.027; 5.0=0.432,1.0=0.081; 10.0=0.162; 100.0=0.000; 1000.0=0.054; 2.0=0.216; 200.0=0.000; 5.0=0.486
2,1,1.0,0,layer_class,categorical,37,37,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,0.0,0.0,delaminated=0.270; multilayer=0.054; single_or_few_layer=0.676,delaminated=0.270; multilayer=0.054; single_or_few_layer=0.676
2,1,3.0,0,interlayer_A,continuous,37,111,13.08837837837838,12.450909134380558,12.7,12.399997828374344,7.005013091237475,6.353846867247282,2.6000000000000014,6.692085498836127,5.3,5.312208023093737,39.3,39.20079934132617,0.21621621621621623,0.13899051209444518,0.9088835295111678,0.12974758471873296,-0.09100186333630529,,,,,,,
2,1,3.0,0,target_cap_F_g,continuous,37,111,320.42702702702707,324.3063526845379,287.9,284.4243278471194,237.5329528585322,236.20184586964197,120.30000000000001,134.57332612741538,74.0,86.53490454919084,1609.5,1606.568100018522,0.10810810810810811,0.8874406451263142,15.88275021842744,0.06686546025421049,0.01633173675831516,,,,,,,
2,1,3.0,0,h2so4_M,categorical,37,111,,,,,,,,,,,,,,,,,,4.0,4.0,0.09017079153005908,0.09009009009009009,0.08108108108108109,0.5=0.216; 1.0=0.297; 2.0=0.054; 3.0=0.432,0.5=0.279; 1.0=0.216; 2.0=0.045; 3.0=0.459
2,1,3.0,0,composition_family,categorical,37,111,,,,,,,,,,,,,,,,,,5.0,5.0,0.01903528233714301,0.009009009009009007,0.009009009009009014,doped_mxene=0.027; mxene_carbon_composite=0.081; mxene_polymer_composite=0.081; pristine_mxene=0.784; structured_pristine_mxene=0.027,doped_mxene=0.027; mxene_carbon_composite=0.090; mxene_polymer_composite=0.072; pristine_mxene=0.784; structured_pristine_mxene=0.027
2,1,3.0,0,scan_rate_mV_s,categorical,37,111,,,,,,,,,,,,,,,,,,7.0,7.0,0.051153549412829166,0.03603603603603604,0.01801801801801802,1.0=0.081; 10.0=0.189; 100.0=0.027; 1000.0=0.054; 2.0=0.189; 200.0=0.027; 5.0=0.432,1.0=0.072; 10.0=0.198; 100.0=0.036; 1000.0=0.036; 2.0=0.198; 200.0=0.036; 5.0=0.423
2,1,3.0,0,layer_class,categorical,37,111,,,,,,,,,,,,,,,,,,3.0,3.0,0.08865420057049626,0.09909909909909909,0.09909909909909909,delaminated=0.270; multilayer=0.054; single_or_few_layer=0.676,delaminated=0.342; multilayer=0.081; single_or_few_layer=0.577
2,1,5.25,0,interlayer_A,continuous,37,194,13.08837837837838,14.166154181848071,12.7,13.05459662509548,7.005013091237475,6.245807237920768,2.6000000000000014,1.8783766552219117,5.3,5.343298812770691,39.3,39.084660332896455,0.21621621621621623,0.09188497007519034,1.2953865955858523,0.1849227943922393,0.1538577857645797,,,,,,,
2,1,5.25,0,target_cap_F_g,continuous,37,194,320.42702702702707,319.8778146743913,287.9,279.9826895763613,237.5329528585322,230.4272878529192,120.30000000000001,140.02834432123325,74.0,83.81844225737314,1609.5,1605.7437668279829,0.13318473112287546,0.5872031988367498,20.31931711654653,0.08554315042194642,-0.0023121522551983443,,,,,,,
2,1,5.25,0,h2so4_M,categorical,37,194,,,,,,,,,,,,,,,,,,4.0,4.0,0.11211117983787586,0.09765951518528838,0.0976595151852884,0.5=0.216; 1.0=0.297; 2.0=0.054; 3.0=0.432,0.5=0.119; 1.0=0.325; 2.0=0.062; 3.0=0.495
2,1,5.25,0,composition_family,categorical,37,194,,,,,,,,,,,,,,,,,,5.0,5.0,0.046084952791547236,0.042769573697408726,0.04151574254667034,doped_mxene=0.027; mxene_carbon_composite=0.081; mxene_polymer_composite=0.081; pristine_mxene=0.784; structured_pristine_mxene=0.027,doped_mxene=0.026; mxene_carbon_composite=0.093; mxene_polymer_composite=0.103; pristine_mxene=0.742; structured_pristine_mxene=0.036
2,1,5.25,0,scan_rate_mV_s,categorical,37,194,,,,,,,,,,,,,,,,,,7.0,7.0,0.1121065997278557,0.10880468096962942,0.09431596544998605,1.0=0.081; 10.0=0.189; 100.0=0.027; 1000.0=0.054; 2.0=0.189; 200.0=0.027; 5.0=0.432,1.0=0.062; 10.0=0.191; 100.0=0.015; 1000.0=0.067; 2.0=0.284; 200.0=0.015; 5.0=0.366
2,1,5.25,0,layer_class,categorical,37,194,,,,,,,,,,,,,,,,,,3.0,3.0,0.12470432668314978,0.11563109501253829,0.11563109501253832,delaminated=0.270; multilayer=0.054; single_or_few_layer=0.676,delaminated=0.155; multilayer=0.082; single_or_few_layer=0.763
2,2,1.0,0,interlayer_A,continuous,37,37,13.08837837837838,13.829767282275453,12.7,13.093634477857554,7.005013091237475,6.3095579630392615,2.6000000000000014,3.1477705345398945,5.3,5.377228632415488,39.3,38.1243847423763,0.21621621621621623,0.35648804035053694,0.9552384661206919,0.13636497943388476,0.10583690483383562,,,,,,,
2,2,1.0,0,target_cap_F_g,continuous,37,37,320.42702702702707,331.6858393626204,287.9,290.1609893323407,237.5329528585322,232.70627504046251,120.30000000000001,126.39440763802833,74.0,91.44301406088272,1609.5,1591.7566651171503,0.10810810810810811,0.9845599548024895,15.188160114337224,0.06394127606952647,0.047398949072547304,,,,,,,
2,2,1.0,0,h2so4_M,categorical,37,37,,,,,,,,,,,,,,,,,,4.0,4.0,0.10777534567120585,0.10810810810810811,0.10810810810810811,0.5=0.216; 1.0=0.297; 2.0=0.054; 3.0=0.432,0.5=0.135; 1.0=0.270; 2.0=0.054; 3.0=0.541
2,2,1.0,0,composition_family,categorical,37,37,,,,,,,,,,,,,,,,,,5.0,5.0,0.059085585818014194,0.05405405405405406,0.05405405405405406,doped_mxene=0.027; mxene_carbon_composite=0.081; mxene_polymer_composite=0.081; pristine_mxene=0.784; structured_pristine_mxene=0.027,doped_mxene=0.027; mxene_carbon_composite=0.108; mxene_polymer_composite=0.108; pristine_mxene=0.730; structured_pristine_mxene=0.027
2,2,1.0,0,scan_rate_mV_s,categorical,37,37,,,,,,,,,,,,,,,,,,7.0,5.0,0.19726899094465816,0.10810810810810811,0.08108108108108109,1.0=0.081; 10.0=0.189; 100.0=0.027; 1000.0=0.054; 2.0=0.189; 200.0=0.027; 5.0=0.432,1.0=0.162; 10.0=0.216; 100.0=0.000; 1000.0=0.054; 2.0=0.189; 200.0=0.000; 5.0=0.378
2,2,1.0,0,layer_class,categorical,37,37,,,,,,,,,,,,,,,,,,3.0,2.0,0.20774434276409579,0.16216216216216217,0.16216216216216217,delaminated=0.270; multilayer=0.054; single_or_few_layer=0.676,delaminated=0.162; multilayer=0.000; single_or_few_layer=0.838
2,2,1.0,1,interlayer_A,continuous,37,37,13.08837837837838,14.04744148752796,12.7,13.157031337248313,7.005013091237475,7.378313143641563,2.6000000000000014,2.9318011923255636,5.3,5.3138711691921605,39.3,38.33598401712789,0.21621621621621623,0.35648804035053694,1.0826619743392465,0.15455531063796887,0.136910965997946,,,,,,,
2,2,1.0,1,target_cap_F_g,continuous,37,37,320.42702702702707,320.1260990763443,287.9,279.6021480680879,237.5329528585322,231.48249492376635,120.30000000000001,122.12027712483098,74.0,76.99789778660758,1609.5,1567.6808227141455,0.13513513513513514,0.8944468869217319,14.553682839859007,0.061270163422448426,-0.001266889276040729,,,,,,,
2,2,1.0,1,h2so4_M,categorical,37,37,,,,,,,,,,,,,,,,,,4.0,4.0,0.13413060387148218,0.10810810810810811,0.08108108108108109,0.5=0.216; 1.0=0.297; 2.0=0.054; 3.0=0.432,0.5=0.162; 1.0=0.243; 2.0=0.135; 3.0=0.459
2,2,1.0,1,composition_family,categorical,37,37,,,,,,,,,,,,,,,,,,5.0,5.0,0.1148670110262312,0.08108108108108106,0.08108108108108103,doped_mxene=0.027; mxene_carbon_composite=0.081; mxene_polymer_composite=0.081; pristine_mxene=0.784; structured_pristine_mxene=0.027,doped_mxene=0.027; mxene_carbon_composite=0.081; mxene_polymer_composite=0.108; pristine_mxene=0.703; structured_pristine_mxene=0.081
2,2,1.0,1,scan_rate_mV_s,categorical,37,37,,,,,,,,,,,,,,,,,,7.0,6.0,0.154805290113357,0.10810810810810811,0.08108108108108109,1.0=0.081; 10.0=0.189; 100.0=0.027; 1000.0=0.054; 2.0=0.189; 200.0=0.027; 5.0=0.432,1.0=0.081; 10.0=0.216; 100.0=0.027; 1000.0=0.027; 2.0=0.270; 200.0=0.000; 5.0=0.378
2,2,1.0,1,layer_class,categorical,37,37,,,,,,,,,,,,,,,,,,3.0,3.0,0.06145481457690613,0.02702702702702703,0.02702702702702703,delaminated=0.270; multilayer=0.054; single_or_few_layer=0.676,delaminated=0.297; multilayer=0.027; single_or_few_layer=0.676
2,2,1.0,2,interlayer_A,continuous,37,37,13.08837837837838,12.591056757886252,12.7,12.35135045472328,7.005013091237475,7.436780873012572,2.6000000000000014,6.827072193153575,5.3,5.771807752348479,39.3,38.61513476181028,0.21621621621621623,0.35648804035053694,1.4621721840204531,0.20873225573974655,-0.07099510222389514,,,,,,,
2,2,1.0,2,target_cap_F_g,continuous,37,37,320.42702702702707,319.50611475899797,287.9,292.17068035809274,237.5329528585322,235.53567214557214,120.30000000000001,133.86765320548875,74.0,93.63134970057254,1609.5,1580.5530889739523,0.10810810810810811,0.9845599548024895,13.485005867917746,0.05677109514968657,-0.003876987411416418,,,,,,,
2,2,1.0,2,h2so4_M,categorical,37,37,,,,,,,,,,,,,,,,,,4.0,4.0,0.10047202313117892,0.10810810810810811,0.08108108108108109,0.5=0.216; 1.0=0.297; 2.0=0.054; 3.0=0.432,0.5=0.297; 1.0=0.270; 2.0=0.081; 3.0=0.351
2,2,1.0,2,composition_family,categorical,37,37,,,,,,,,,,,,,,,,,,5.0,4.0,0.12210999957726641,0.02702702702702703,0.02702702702702703,doped_mxene=0.027; mxene_carbon_composite=0.081; mxene_polymer_composite=0.081; pristine_mxene=0.784; structured_pristine_mxene=0.027,doped_mxene=0.027; mxene_carbon_composite=0.081; mxene_polymer_composite=0.108; pristine_mxene=0.784; structured_pristine_mxene=0.000
2,2,1.0,2,scan_rate_mV_s,categorical,37,37,,,,,,,,,,,,,,,,,,7.0,5.0,0.21083443630994278,0.10810810810810809,0.08108108108108103,1.0=0.081; 10.0=0.189; 100.0=0.027; 1000.0=0.054; 2.0=0.189; 200.0=0.027; 5.0=0.432,1.0=0.081; 10.0=0.162; 100.0=0.027; 1000.0=0.000; 2.0=0.216; 200.0=0.000; 5.0=0.514
2,2,1.0,2,layer_class,categorical,37,37,,,,,,,,,,,,,,,,,,3.0,3.0,0.1260027133099955,0.13513513513513511,0.1351351351351351,delaminated=0.270; multilayer=0.054; single_or_few_layer=0.676,delaminated=0.351; multilayer=0.108; single_or_few_layer=0.541
2,2,3.0,0,interlayer_A,continuous,37,111,13.08837837837838,15.078764442953425,12.7,12.834827932270732,7.005013091237475,8.372585789984152,2.6000000000000014,3.4038212123048943,5.3,5.377228632415488,39.3,39.25199650727662,0.21621621621621623,0.13899051209444518,2.021826577934126,0.2886256673043503,0.284137379709512,,,,,,,
2,2,3.0,0,target_cap_F_g,continuous,37,111,320.42702702702707,316.43811999772976,287.9,284.288511440785,237.5329528585322,228.1168243730001,120.30000000000001,102.85858252280207,74.0,81.3281381319291,1609.5,1608.776780991667,0.08108108108108109,0.9906979321542126,9.312846558048253,0.03920654564335213,-0.016793067998750418,,,,,,,
2,2,3.0,0,h2so4_M,categorical,37,111,,,,,,,,,,,,,,,,,,4.0,4.0,0.09031644926920525,0.08108108108108103,0.072072072072072,0.5=0.216; 1.0=0.297; 2.0=0.054; 3.0=0.432,0.5=0.162; 1.0=0.306; 2.0=0.027; 3.0=0.505
2,2,3.0,0,composition_family,categorical,37,111,,,,,,,,,,,,,,,,,,5.0,5.0,0.07411263557988246,0.07207207207207209,0.07207207207207211,doped_mxene=0.027; mxene_carbon_composite=0.081; mxene_polymer_composite=0.081; pristine_mxene=0.784; structured_pristine_mxene=0.027,doped_mxene=0.027; mxene_carbon_composite=0.117; mxene_polymer_composite=0.108; pristine_mxene=0.712; structured_pristine_mxene=0.036
2,2,3.0,0,scan_rate_mV_s,categorical,37,111,,,,,,,,,,,,,,,,,,7.0,7.0,0.11962333184285444,0.1171171171171171,0.06306306306306303,1.0=0.081; 10.0=0.189; 100.0=0.027; 1000.0=0.054; 2.0=0.189; 200.0=0.027; 5.0=0.432,1.0=0.063; 10.0=0.162; 100.0=0.018; 1000.0=0.108; 2.0=0.135; 200.0=0.018; 5.0=0.495
2,2,3.0,0,layer_class,categorical,37,111,,,,,,,,,,,,,,,,,,3.0,3.0,0.043246915741194804,0.03603603603603604,0.036036036036036,delaminated=0.270; multilayer=0.054; single_or_few_layer=0.676,delaminated=0.252; multilayer=0.036; single_or_few_layer=0.712
2,2,3.0,1,interlayer_A,continuous,37,111,13.08837837837838,13.063554595590956,12.7,12.70777101231642,7.005013091237475,6.578134896461759,2.6000000000000014,3.0196530812459415,5.3,5.3138711691921605,39.3,38.54065570899996,0.21621621621621623,0.13899051209444518,0.5111775408494078,0.07297310286098344,-0.003543716830233439,,,,,,,
2,2,3.0,1,target_cap_F_g,continuous,37,111,320.42702702702707,311.1837608688781,287.9,284.5619851217129,237.5329528585322,189.4083140317281,120.30000000000001,93.69938440609258,74.0,76.45674082812006,1609.5,1554.1721938891185,0.0990990990990991,0.9379669797917024,21.391517277415247,0.09005705111642097,-0.03891361618214713,,,,,,,
2,2,3.0,1,h2so4_M,categorical,37,111,,,,,,,,,,,,,,,,,,4.0,4.0,0.03993107116988577,0.04504504504504504,0.045045045045045085,0.5=0.216; 1.0=0.297; 2.0=0.054; 3.0=0.432,0.5=0.234; 1.0=0.315; 2.0=0.063; 3.0=0.387
2,2,3.0,1,composition_family,categorical,37,111,,,,,,,,,,,,,,,,,,5.0,5.0,0.058101952880007156,0.036036036036036063,0.018018018018018056,doped_mxene=0.027; mxene_carbon_composite=0.081; mxene_polymer_composite=0.081; pristine_mxene=0.784; structured_pristine_mxene=0.027,doped_mxene=0.018; mxene_carbon_composite=0.063; mxene_polymer_composite=0.072; pristine_mxene=0.802; structured_pristine_mxene=0.045
2,2,3.0,1,scan_rate_mV_s,categorical,37,111,,,,,,,,,,,,,,,,,,7.0,7.0,0.07933177396370966,0.05405405405405405,0.02702702702702703,1.0=0.081; 10.0=0.189; 100.0=0.027; 1000.0=0.054; 2.0=0.189; 200.0=0.027; 5.0=0.432,1.0=0.054; 10.0=0.216; 100.0=0.045; 1000.0=0.036; 2.0=0.198; 200.0=0.018; 5.0=0.432
2,2,3.0,1,layer_class,categorical,37,111,,,,,,,,,,,,,,,,,,3.0,3.0,0.07457981401424381,0.07207207207207202,0.072072072072072,delaminated=0.270; multilayer=0.054; single_or_few_layer=0.676,delaminated=0.306; multilayer=0.090; single_or_few_layer=0.604
2,2,3.0,2,interlayer_A,continuous,37,111,13.08837837837838,12.562009082107977,12.7,12.406914202002756,7.005013091237475,6.624416496245549,2.6000000000000014,6.600952659049598,5.3,5.403805737366669,39.3,38.749060614676125,0.21621621621621623,0.13899051209444518,0.8641293306237995,0.12335870316998168,-0.07514180050981413,,,,,,,
2,2,3.0,2,target_cap_F_g,continuous,37,111,320.42702702702707,282.6807669921836,287.9,270.32216145500473,237.5329528585322,156.15505085889853,120.30000000000001,96.61275819108766,74.0,77.10808787505458,1609.5,1589.5918097049594,0.18018018018018017,0.31132155892475655,38.00447304355682,0.1599966345140802,-0.15890957267442413,,,,,,,
2,2,3.0,2,h2so4_M,categorical,37,111,,,,,,,,,,,,,,,,,,4.0,4.0,0.07066605510106945,0.07207207207207207,0.06306306306306309,0.5=0.216; 1.0=0.297; 2.0=0.054; 3.0=0.432,0.5=0.279; 1.0=0.288; 2.0=0.063; 3.0=0.369
2,2,3.0,2,composition_family,categorical,37,111,,,,,,,,,,,,,,,,,,5.0,5.0,0.11098884604498276,0.07207207207207207,0.04504504504504505,doped_mxene=0.027; mxene_carbon_composite=0.081; mxene_polymer_composite=0.081; pristine_mxene=0.784; structured_pristine_mxene=0.027,doped_mxene=0.009; mxene_carbon_composite=0.036; mxene_polymer_composite=0.108; pristine_mxene=0.829; structured_pristine_mxene=0.018
2,2,3.0,2,scan_rate_mV_s,categorical,37,111,,,,,,,,,,,,,,,,,,7.0,7.0,0.08720419964417782,0.05405405405405406,0.04504504504504503,1.0=0.081; 10.0=0.189; 100.0=0.027; 1000.0=0.054; 2.0=0.189; 200.0=0.027; 5.0=0.432,1.0=0.126; 10.0=0.180; 100.0=0.009; 1000.0=0.063; 2.0=0.189; 200.0=0.027; 5.0=0.405
2,2,3.0,2,layer_class,categorical,37,111,,,,,,,,,,,,,,,,,,3.0,3.0,0.05602537224133931,0.06306306306306307,0.06306306306306309,delaminated=0.270; multilayer=0.054; single_or_few_layer=0.676,delaminated=0.324; multilayer=0.063; single_or_few_layer=0.613
2,2,5.25,0,interlayer_A,continuous,37,194,13.08837837837838,13.516102634838116,12.7,12.779055596611684,7.005013091237475,6.9874097708271705,2.6000000000000014,2.9213808967325114,5.3,5.377228632415488,39.3,39.29481515019007,0.21621621621621623,0.09188497007519034,0.5988905005867673,0.0854945583664812,0.06105973691823274,,,,,,,
2,2,5.25,0,target_cap_F_g,continuous,37,194,320.42702702702707,345.86327877511195,287.9,290.8487371760219,237.5329528585322,286.48561027012687,120.30000000000001,122.41535900581664,74.0,74.37651808384554,1609.5,1590.9403200681836,0.09543048202842017,0.9102579152771918,34.59826805402137,0.14565670841732473,0.10708514941602222,,,,,,,
2,2,5.25,0,h2so4_M,categorical,37,194,,,,,,,,,,,,,,,,,,4.0,4.0,0.019895072750720208,0.0176929506826414,0.011981053218166615,0.5=0.216; 1.0=0.297; 2.0=0.054; 3.0=0.432,0.5=0.206; 1.0=0.309; 2.0=0.046; 3.0=0.438
2,2,5.25,0,composition_family,categorical,37,194,,,,,,,,,,,,,,,,,,5.0,5.0,0.07371768266331635,0.034689328503761475,0.034689328503761496,doped_mxene=0.027; mxene_carbon_composite=0.081; mxene_polymer_composite=0.081; pristine_mxene=0.784; structured_pristine_mxene=0.027,doped_mxene=0.046; mxene_carbon_composite=0.046; mxene_polymer_composite=0.082; pristine_mxene=0.794; structured_pristine_mxene=0.031
2,2,5.25,0,scan_rate_mV_s,categorical,37,194,,,,,,,,,,,,,,,,,,7.0,7.0,0.055726535259763586,0.04444134856505989,0.025215937587071635,1.0=0.081; 10.0=0.189; 100.0=0.027; 1000.0=0.054; 2.0=0.189; 200.0=0.027; 5.0=0.432,1.0=0.088; 10.0=0.206; 100.0=0.015; 1000.0=0.046; 2.0=0.196; 200.0=0.041; 5.0=0.407
2,2,5.25,0,layer_class,categorical,37,194,,,,,,,,,,,,,,,,,,3.0,3.0,0.04970408555397406,0.02535525215937587,0.02535525215937584,delaminated=0.270; multilayer=0.054; single_or_few_layer=0.676,delaminated=0.268; multilayer=0.031; single_or_few_layer=0.701
2,2,5.25,1,interlayer_A,continuous,37,194,13.08837837837838,13.51706599045705,12.7,12.646309496989456,7.005013091237475,7.244475728062512,2.6000000000000014,2.402341970416572,5.3,5.336801651438231,39.3,39.13195102104654,0.21621621621621623,0.09188497007519034,0.7457887775568137,0.1064650083937339,0.061197260661070424,,,,,,,
2,2,5.25,1,target_cap_F_g,continuous,37,194,320.42702702702707,322.6575149456877,287.9,287.14576633721146,237.5329528585322,247.01358639663226,120.30000000000001,124.57808991720498,74.0,76.25362666652,1609.5,1607.454877734234,0.08679297854555587,0.9544224328554617,13.345498120373644,0.05618377559732455,0.009390225195360759,,,,,,,
2,2,5.25,1,h2so4_M,categorical,37,194,,,,,,,,,,,,,,,,,,4.0,4.0,0.0681167333632302,0.05837280579548622,0.058372805795486205,0.5=0.216; 1.0=0.297; 2.0=0.054; 3.0=0.432,0.5=0.196; 1.0=0.356; 2.0=0.031; 3.0=0.418
2,2,5.25,1,composition_family,categorical,37,194,,,,,,,,,,,,,,,,,,5.0,5.0,0.08489453949424303,0.06338813039843964,0.046670381721928056,doped_mxene=0.027; mxene_carbon_composite=0.081; mxene_polymer_composite=0.081; pristine_mxene=0.784; structured_pristine_mxene=0.027,doped_mxene=0.031; mxene_carbon_composite=0.124; mxene_polymer_composite=0.098; pristine_mxene=0.737; structured_pristine_mxene=0.010
2,2,5.25,1,scan_rate_mV_s,categorical,37,194,,,,,,,,,,,,,,,,,,7.0,7.0,0.07276549068004246,0.06269155753691835,0.05210365004179435,1.0=0.081; 10.0=0.189; 100.0=0.027; 1000.0=0.054; 2.0=0.189; 200.0=0.027; 5.0=0.432,1.0=0.057; 10.0=0.196; 100.0=0.031; 1000.0=0.036; 2.0=0.180; 200.0=0.015; 5.0=0.485
2,2,5.25,1,layer_class,categorical,37,194,,,,,,,,,,,,,,,,,,3.0,3.0,0.013734438417891029,0.015045973808860434,0.015045973808860413,delaminated=0.270; multilayer=0.054; single_or_few_layer=0.676,delaminated=0.258; multilayer=0.052; single_or_few_layer=0.691
2,2,5.25,2,interlayer_A,continuous,37,194,13.08837837837838,11.914037024342353,12.7,12.288087266438076,7.005013091237475,4.994674083442558,2.6000000000000014,2.8541221719760514,5.3,5.346338190649377,39.3,38.28459225432079,0.21621621621621623,0.09188497007519034,1.5165454315468236,0.21649430369285966,-0.16764299206021516,,,,,,,
2,2,5.25,2,target_cap_F_g,continuous,37,194,320.42702702702707,338.9117593212244,287.9,286.8265613798702,237.5329528585322,272.90901895832474,120.30000000000001,129.1784789131765,74.0,81.53300418805786,1609.5,1600.529033872883,0.11256617442184452,0.7787967121235984,29.200490980911987,0.1229323789794461,0.0778196543753081,,,,,,,
2,2,5.25,2,h2so4_M,categorical,37,194,,,,,,,,,,,,,,,,,,4.0,4.0,0.040044272230562186,0.04318751741432156,0.03552521593758712,0.5=0.216; 1.0=0.297; 2.0=0.054; 3.0=0.432,0.5=0.247; 1.0=0.309; 2.0=0.046; 3.0=0.397
2,2,5.25,2,composition_family,categorical,37,194,,,,,,,,,,,,,,,,,,5.0,5.0,0.042173359009469745,0.02424073558094176,0.014210086375034826,doped_mxene=0.027; mxene_carbon_composite=0.081; mxene_polymer_composite=0.081; pristine_mxene=0.784; structured_pristine_mxene=0.027,doped_mxene=0.041; mxene_carbon_composite=0.072; mxene_polymer_composite=0.067; pristine_mxene=0.794; structured_pristine_mxene=0.026
2,2,5.25,2,scan_rate_mV_s,categorical,37,194,,,,,,,,,,,,,,,,,,7.0,7.0,0.07818119386845983,0.06533853441069937,0.05210365004179435,1.0=0.081; 10.0=0.189; 100.0=0.027; 1000.0=0.054; 2.0=0.189; 200.0=0.027; 5.0=0.432,1.0=0.082; 10.0=0.160; 100.0=0.026; 1000.0=0.026; 2.0=0.201; 200.0=0.021; 5.0=0.485
2,2,5.25,2,layer_class,categorical,37,194,,,,,,,,,,,,,,,,,,3.0,3.0,0.014319067215333312,0.01588186124268597,0.01588186124268598,delaminated=0.270; multilayer=0.054; single_or_few_layer=0.676,delaminated=0.284; multilayer=0.057; single_or_few_layer=0.660
2,3,1.0,0,interlayer_A,continuous,37,37,13.08837837837838,13.622058472093011,12.7,12.8702521731396,7.005013091237475,6.584822908463184,2.6000000000000014,2.4483470540588357,5.3,5.312662843277153,39.3,27.23482089855882,0.21621621621621623,0.35648804035053694,1.226763612258463,0.17512652671456297,0.0761854527270203,,,,,,,
2,3,1.0,0,target_cap_F_g,continuous,37,37,320.42702702702707,321.8104194982585,287.9,287.895527722542,237.5329528585322,224.33972117173496,120.30000000000001,90.17017860770889,74.0,80.36461384049436,1609.5,1563.8687882382544,0.10810810810810811,0.9845599548024895,16.032079651047447,0.0674941285329606,0.005824002331395906,,,,,,,
2,3,1.0,0,h2so4_M,categorical,37,37,,,,,,,,,,,,,,,,,,4.0,4.0,0.055680597777293256,0.05405405405405406,0.05405405405405406,0.5=0.216; 1.0=0.297; 2.0=0.054; 3.0=0.432,0.5=0.216; 1.0=0.243; 2.0=0.054; 3.0=0.486
